Divisions		Files Generated		Time
6491		2		13.015000
6492		2		12.264000
6493		2		12.058000
6494		2		11.699000
6495		2		12.155000
6496		2		11.688000
6497		2		11.679000
6498		2		13.641000
6499		2		12.052000
6500		2		12.704000
6501		2		11.952000
6502		2		11.825000
6503		2		12.576000
6504		2		11.790000
6505		2		12.044000
6506		2		12.624000
6507		2		13.059000
6508		2		12.932000
6509		2		11.888000
6510		2		12.724000
6511		2		12.176000
6512		2		11.828000
6513		2		12.599000
6514		2		12.301000
6515		2		12.156000
6516		2		12.638000
6517		2		11.725000
6518		2		12.538000
6519		2		11.783000
6520		2		11.671000
6521		2		12.667000
6522		2		11.815000
6523		2		13.627000
6524		2		12.385000
6525		2		12.072000
6526		2		12.690000
6527		2		11.780000
6528		2		12.117000
6529		2		12.339000
6530		2		11.782000
6531		2		13.672000
6532		2		11.989000
6533		2		12.205000
6534		2		12.293000
6535		2		11.696000
6536		2		11.855000
6537		2		11.946000
6538		2		11.719000
6539		2		12.331000
6540		2		13.935000
6541		2		12.325000
6542		2		12.328000
6543		2		11.778000
6544		2		12.350000
6545		2		11.770000
6546		2		11.707000
6547		2		12.370000
6548		2		13.669000
6549		2		12.301000
6550		2		12.034000
6551		2		11.690000
6552		2		12.341000
6553		2		11.799000
6554		2		11.965000
6555		2		12.003000
6556		2		12.691000
6557		2		12.739000
6558		2		12.455000
6559		2		12.141000
6560		2		12.068000
6561		2		11.693000
6562		2		12.372000
6563		2		11.847000
6564		2		12.322000
6565		2		12.470000
6566		2		11.746000
6567		2		12.509000
6568		2		11.803000
6569		2		11.704000
6570		2		12.616000
6571		2		13.167000
6572		2		12.944000
6573		2		12.451000
6574		2		11.951000
6575		2		13.071000
6576		2		11.817000
6577		2		12.711000
6578		2		12.038000
6579		2		11.745000
6580		2		12.863000
6581		2		13.512000
6582		2		12.500000
6583		2		12.721000
6584		2		12.563000
6585		2		12.931000
6586		2		11.731000
6587		2		12.019000
6588		2		12.619000
6589		2		12.346000
6590		2		13.183000
6591		2		12.740000
6592		2		11.896000
6593		2		12.520000
6594		2		11.710000
6595		2		12.768000
6596		2		11.790000
6597		2		11.979000
6598		2		12.889000
6599		2		11.831000
6600		2		12.828000
6601		2		13.222000
6602		2		12.039000
6603		2		12.905000
6604		2		11.836000
6605		2		12.903000
6606		2		12.040000
6607		2		12.436000
6608		2		12.411000
6609		2		11.679000
6610		2		11.836000
6611		2		12.276000
6612		2		11.702000
6613		2		12.846000
6614		2		13.507000
6615		2		12.546000
6616		2		12.271000
6617		2		11.756000
6618		2		12.272000
6619		2		11.805000
6620		2		11.676000
6621		2		12.281000
6622		2		13.761000
6623		2		11.992000
6624		2		12.097000
6625		2		11.778000
6626		2		12.206000
6627		2		11.771000
6628		2		11.777000
6629		2		11.971000
6630		2		12.132000
6631		2		13.341000
6632		2		12.330000
6633		2		11.863000
6634		2		12.333000
6635		2		12.019000
6636		2		12.300000
6637		2		11.794000
6638		2		12.395000
6639		2		12.379000
6640		2		11.758000
6641		2		11.809000
6642		2		12.046000
6643		2		11.725000
6644		2		12.203000
6645		2		11.763000
6646		2		11.721000
6647		2		13.039000
6648		2		12.264000
6649		2		12.333000
6650		2		12.063000
6651		2		11.798000
6652		2		12.318000
6653		2		11.629000
6654		2		11.797000
6655		2		12.958000
6656		2		12.747000
6657		2		13.325000
6658		2		11.683000
6659		2		11.764000
6660		2		12.395000
6661		2		11.725000
6662		2		12.196000
6663		2		12.529000
6664		2		13.018000
6665		2		12.459000
6666		2		12.259000
6667		2		12.333000
6668		2		12.023000
6669		2		11.754000
6670		2		12.273000
6671		2		12.025000
6672		2		12.240000
6673		2		11.983000
6674		2		11.804000
6675		2		12.286000
6676		2		11.705000
6677		2		11.679000
6678		2		12.495000
6679		2		11.760000
6680		2		13.173000
6681		2		12.339000
6682		2		12.368000
6683		2		12.449000
6684		2		11.790000
6685		2		11.909000
6686		2		12.005000
6687		2		11.734000
6688		2		12.877000
6689		2		12.574000
6690		2		12.554000
6691		2		12.099000
6692		2		11.595000
6693		2		12.218000
6694		2		11.616000
6695		2		11.571000
6696		2		13.090000
6697		2		12.074000
6698		2		12.473000
6699		2		11.668000
6700		2		11.576000
6701		2		12.272000
6702		2		11.573000
6703		2		11.629000
6704		2		12.064000
6705		2		12.153000
6706		2		13.116000
6707		2		11.973000
6708		2		12.328000
6709		2		12.288000
6710		2		11.799000
6711		2		12.277000
6712		2		11.973000
6713		2		12.313000
6714		2		12.720000
6715		2		12.888000
6716		2		13.187000
6717		2		11.908000
6718		2		11.789000
6719		2		12.269000
6720		2		11.877000
6721		2		12.348000
6722		2		12.120000
6723		2		11.799000
6724		2		12.357000
6725		2		11.816000
6726		2		11.753000
6727		2		12.500000
6728		2		11.844000
6729		2		11.955000
6730		2		13.587000
6731		2		13.058000
6732		2		12.490000
6733		2		11.839000
6734		2		12.215000
6735		2		12.218000
6736		2		11.773000
6737		2		12.496000
6738		2		13.554000
6739		2		12.566000
6740		2		12.490000
6741		2		11.859000
6742		2		12.564000
6743		2		11.847000
6744		2		11.953000
6745		2		12.321000
6746		2		12.474000
6747		2		13.331000
6748		2		12.413000
6749		2		12.008000
6750		2		12.405000
6751		2		12.020000
6752		2		12.391000
6753		2		11.836000
6754		2		11.957000
6755		2		12.397000
6756		2		11.826000
6757		2		12.069000
6758		2		12.079000
6759		2		11.768000
6760		2		12.305000
6761		2		11.842000
6762		2		12.292000
6763		2		13.090000
6764		2		13.160000
6765		2		13.009000
6766		2		11.913000
6767		2		12.272000
6768		2		12.682000
6769		2		11.849000
6770		2		12.980000
6771		2		13.574000
6772		2		12.544000
6773		2		12.620000
6774		2		11.849000
6775		2		12.946000
6776		2		12.091000
6777		2		12.430000
6778		2		12.876000
6779		2		13.614000
6780		2		12.489000
6781		2		12.883000
6782		2		12.858000
6783		2		12.614000
6784		2		11.923000
6785		2		12.787000
6786		2		11.801000
6787		2		12.584000
6788		2		12.638000
6789		2		11.994000
6790		2		13.004000
6791		2		11.871000
6792		2		11.821000
6793		2		12.853000
6794		2		11.837000
6795		2		12.983000
6796		2		12.101000
6797		2		12.385000
6798		2		12.452000
6799		2		11.813000
6800		2		12.293000
6801		2		12.057000
6802		2		11.835000
6803		2		13.235000
6804		2		12.569000
6805		2		12.254000
6806		2		12.098000
6807		2		11.769000
6808		2		12.217000
6809		2		11.724000
6810		2		11.769000
6811		2		12.281000
6812		2		14.034000
6813		2		13.131000
6814		2		11.980000
6815		2		11.794000
6816		2		12.938000
6817		2		11.866000
6818		2		12.917000
6819		2		11.914000
6820		2		13.219000
6821		2		12.668000
6822		2		12.590000
6823		2		12.540000
6824		2		12.042000
6825		2		11.853000
6826		2		12.542000
6827		2		11.926000
6828		2		12.723000
6829		2		12.253000
6830		2		11.927000
6831		2		12.495000
6832		2		11.917000
6833		2		11.987000
6834		2		12.295000
6835		2		11.968000
6836		2		13.401000
6837		2		12.640000
6838		2		13.188000
6839		2		12.232000
6840		2		11.985000
6841		2		12.403000
6842		2		11.888000
6843		2		11.854000
6844		2		12.612000
6845		2		13.380000
6846		2		13.191000
6847		2		12.010000
6848		2		11.776000
6849		2		12.923000
6850		2		11.850000
6851		2		12.555000
6852		2		12.257000
6853		2		12.043000
6854		2		13.035000
6855		2		11.986000
6856		2		12.207000
6857		2		12.567000
6858		2		11.862000
6859		2		12.999000
6860		2		12.190000
6861		2		13.103000
6862		2		12.495000
6863		2		12.184000
6864		2		12.318000
6865		2		12.005000
6866		2		11.854000
6867		2		12.417000
6868		2		12.424000
6869		2		13.615000
6870		2		12.270000
6871		2		12.447000
6872		2		12.445000
6873		2		11.899000
6874		2		12.226000
6875		2		11.964000
6876		2		11.829000
6877		2		12.758000
6878		2		12.777000
6879		2		12.129000
6880		2		11.866000
6881		2		11.681000
6882		2		12.272000
6883		2		11.725000
6884		2		11.679000
6885		2		14.529000
6886		2		13.385000
6887		2		12.513000
6888		2		11.855000
6889		2		12.005000
6890		2		12.179000
6891		2		11.821000
6892		2		12.239000
6893		2		15.017000
6894		2		13.501000
6895		2		12.896000
6896		2		11.777000
6897		2		12.515000
6898		2		11.830000
6899		2		12.155000
6900		2		12.190000
6901		2		15.805000
6902		2		12.573000
6903		2		13.268000
6904		2		12.342000
6905		2		11.803000
6906		2		12.044000
6907		2		12.413000
6908		2		11.830000
6909		2		13.898000
6910		2		12.115000
6911		2		11.879000
6912		2		12.549000
6913		2		11.843000
6914		2		11.945000
6915		2		12.096000
6916		2		11.714000
6917		2		13.388000
6918		2		12.621000
6919		2		12.591000
6920		2		13.091000
6921		2		11.739000
6922		2		12.831000
6923		2		11.857000
6924		2		11.736000
6925		2		13.966000
6926		2		13.849000
6927		2		13.681000
6928		2		12.066000
6929		2		12.070000
6930		2		12.361000
6931		2		11.817000
6932		2		12.384000
6933		2		12.427000
6934		2		11.896000
6935		2		12.514000
6936		2		11.867000
6937		2		11.982000
6938		2		12.101000
6939		2		11.805000
6940		2		12.467000
6941		2		11.927000
6942		2		13.417000
6943		2		12.474000
6944		2		12.000000
6945		2		12.517000
6946		2		12.239000
6947		2		11.864000
6948		2		12.638000
6949		2		11.965000
6950		2		13.889000
6951		2		12.059000
6952		2		13.035000
6953		2		12.614000
6954		2		11.847000
6955		2		12.422000
6956		2		11.907000
6957		2		11.828000
6958		2		13.243000
6959		2		12.362000
6960		2		12.181000
6961		2		12.661000
6962		2		11.820000
6963		2		12.958000
6964		2		11.801000
6965		2		11.991000
6966		2		13.370000
6967		2		11.833000
6968		2		12.844000
6969		2		11.869000
6970		2		11.891000
6971		2		12.589000
6972		2		11.844000
6973		2		12.850000
6974		2		12.002000
6975		2		13.962000
6976		2		12.957000
6977		2		11.932000
6978		2		12.955000
6979		2		11.832000
6980		2		11.915000
6981		2		12.885000
6982		2		11.926000
6983		2		13.413000
6984		2		12.114000
6985		2		12.778000
6986		2		13.066000
6987		2		11.819000
6988		2		12.754000
6989		2		12.151000
6990		2		12.395000
6991		2		12.910000
6992		2		11.870000
6993		2		12.560000
6994		2		12.320000
6995		2		11.947000
6996		2		12.924000
6997		2		13.266000
6998		2		12.557000
6999		2		12.343000
7000		2		12.128000
7001		2		12.090000
7002		2		12.189000
7003		2		11.980000
7004		2		12.182000
7005		2		12.137000
7006		2		21.719000
7007		2		13.898000
7008		2		12.569000
7009		2		11.955000
7010		2		12.249000
7011		2		11.936000
7012		2		11.787000
7013		2		12.335000
7014		2		11.885000
7015		2		13.693000
7016		2		12.532000
7017		2		12.077000
7018		2		12.507000
7019		2		11.788000
7020		2		11.840000
7021		2		12.120000
7022		2		11.926000
7023		2		13.018000
7024		2		12.457000
7025		2		12.286000
7026		2		12.280000
7027		2		11.981000
7028		2		12.093000
7029		2		11.756000
7030		2		11.689000
7031		2		12.222000
7032		2		13.938000
7033		2		12.195000
7034		2		12.293000
7035		2		11.702000
7036		2		12.199000
7037		2		11.622000
7038		2		11.712000
7039		2		12.235000
7040		2		12.385000
7041		2		12.849000
7042		2		11.808000
7043		2		11.707000
7044		2		12.668000
7045		2		11.803000
7046		2		12.500000
7047		2		11.797000
7048		2		12.105000
7049		2		13.425000
7050		2		12.921000
7051		2		12.297000
7052		2		11.916000
7053		2		11.839000
7054		2		12.569000
7055		2		11.722000
7056		2		11.918000
7057		2		13.087000
7058		2		12.315000
7059		2		12.517000
7060		2		11.928000
7061		2		11.868000
7062		2		12.213000
7063		2		11.715000
7064		2		12.261000
7065		2		12.483000
7066		2		12.629000
7067		2		12.671000
7068		2		11.865000
7069		2		12.176000
7070		2		11.772000
7071		2		11.635000
7072		2		12.230000
7073		2		12.205000
7074		2		12.159000
7075		2		12.116000
7076		2		11.667000
7077		2		12.133000
7078		2		11.735000
7079		2		11.605000
7080		2		12.108000
7081		2		11.646000
7082		2		13.919000
7083		2		12.169000
7084		2		12.058000
7085		2		12.168000
7086		2		11.889000
7087		2		11.814000
7088		2		11.940000
7089		2		11.677000
7090		2		12.704000
7091		2		12.383000
7092		2		12.425000
7093		2		12.244000
7094		2		11.761000
7095		2		12.143000
7096		2		11.836000
7097		2		11.837000
7098		2		12.780000
7099		2		12.070000
7100		2		11.930000
7101		2		12.029000
7102		2		11.779000
7103		2		12.170000
7104		2		11.749000
7105		2		11.705000
7106		2		12.125000
7107		2		13.721000
7108		2		13.089000
7109		2		12.130000
7110		2		12.474000
7111		2		13.288000
7112		2		11.966000
7113		2		12.874000
7114		2		11.792000
7115		2		13.449000
7116		2		12.325000
7117		2		12.277000
7118		2		12.221000
7119		2		11.901000
7120		2		11.700000
7121		2		12.300000
7122		2		11.707000
7123		2		12.381000
7124		2		13.101000
7125		2		12.395000
7126		2		12.588000
7127		2		11.879000
7128		2		12.114000
7129		2		12.140000
7130		2		11.863000
7131		2		12.894000
7132		2		12.065000
7133		2		11.773000
7134		2		12.419000
7135		2		11.745000
7136		2		11.947000
7137		2		11.845000
7138		2		11.668000
7139		2		12.284000
7140		2		13.323000
7141		2		12.247000
7142		2		12.256000
7143		2		11.820000
7144		2		12.211000
7145		2		11.671000
7146		2		11.631000
7147		2		12.184000
7148		2		12.753000
7149		2		12.712000
7150		2		12.283000
7151		2		11.769000
7152		2		12.211000
7153		2		11.668000
7154		2		11.647000
7155		2		12.118000
7156		2		12.221000
7157		2		12.770000
7158		2		12.006000
7159		2		12.341000
7160		2		12.284000
7161		2		11.703000
7162		2		11.781000
7163		2		11.806000
7164		2		11.629000
7165		2		12.762000
7166		2		11.612000
7167		2		11.628000
7168		2		12.246000
7169		2		11.724000
7170		2		11.945000
7171		2		11.704000
7172		2		11.621000
7173		2		12.764000
7174		2		12.087000
7175		2		12.102000
7176		2		11.921000
7177		2		11.578000
7178		2		12.090000
7179		2		11.736000
7180		2		11.571000
7181		2		12.246000
7182		2		12.863000
7183		2		12.203000
7184		2		12.104000
7185		2		12.049000
7186		2		12.347000
7187		2		11.773000
7188		2		11.607000
7189		2		12.353000
7190		2		12.277000
7191		2		12.469000
7192		2		11.944000
7193		2		11.697000
7194		2		12.450000
7195		2		11.733000
7196		2		11.815000
7197		2		12.200000
7198		2		11.674000
7199		2		13.000000
7200		2		14.498000
7201		2		11.989000
7202		2		11.935000
7203		2		11.823000
7204		2		12.243000
7205		2		11.611000
7206		2		11.584000
7207		2		13.096000
7208		2		12.169000
7209		2		12.031000
7210		2		12.064000
7211		2		11.722000
7212		2		12.157000
7213		2		11.680000
7214		2		11.722000
7215		2		12.450000
7216		2		12.707000
7217		2		12.402000
7218		2		12.005000
7219		2		11.724000
7220		2		12.567000
7221		2		11.649000
7222		2		12.225000
7223		2		12.331000
7224		2		12.074000
7225		2		12.245000
7226		2		11.816000
7227		2		11.859000
7228		2		12.144000
7229		2		11.720000
7230		2		12.164000
7231		2		11.839000
7232		2		12.844000
7233		2		12.511000
7234		2		12.185000
7235		2		12.256000
7236		2		12.012000
7237		2		11.761000
7238		2		12.421000
7239		2		11.691000
7240		2		12.389000
7241		2		12.341000
7242		2		12.217000
7243		2		12.249000
7244		2		11.621000
7245		2		11.585000
7246		2		12.255000
7247		2		11.605000
7248		2		12.209000
7249		2		12.248000
7250		2		11.751000
7251		2		12.382000
7252		2		11.832000
7253		2		11.857000
7254		2		12.273000
7255		2		11.819000
7256		2		12.351000
7257		2		12.727000
7258		2		12.164000
7259		2		12.494000
7260		2		11.866000
7261		2		12.114000
7262		2		11.924000
7263		2		11.663000
7264		2		12.339000
7265		2		11.870000
7266		2		13.793000
7267		2		12.953000
7268		2		11.926000
7269		2		12.299000
7270		2		12.364000
7271		2		12.116000
7272		2		12.194000
7273		2		12.124000
7274		2		12.502000
7275		2		11.888000
7276		2		11.840000
7277		2		12.384000
7278		2		11.999000
7279		2		12.407000
7280		2		11.724000
7281		2		11.761000
7282		2		13.592000
7283		2		12.285000
7284		2		12.026000
7285		2		12.109000
7286		2		11.889000
7287		2		12.213000
7288		2		11.809000
7289		2		11.840000
7290		2		13.589000
7291		2		12.847000
7292		2		12.513000
7293		2		11.787000
7294		2		11.682000
7295		2		12.344000
7296		2		11.699000
7297		2		12.000000
7298		2		12.398000
7299		2		13.290000
7300		2		12.444000
7301		2		12.005000
7302		2		12.216000
7303		2		12.015000
7304		2		11.759000
7305		2		12.203000
7306		2		11.711000
7307		2		12.404000
7308		2		12.076000
7309		2		11.727000
7310		2		12.118000
7311		2		11.747000
7312		2		11.724000
7313		2		12.434000
7314		2		11.780000
7315		2		13.526000
7316		2		12.044000
7317		2		12.847000
7318		2		12.774000
7319		2		11.919000
7320		2		12.562000
7321		2		12.040000
7322		2		11.872000
7323		2		12.816000
7324		2		13.575000
7325		2		12.632000
7326		2		12.106000
7327		2		11.755000
7328		2		12.408000
7329		2		11.735000
7330		2		11.674000
7331		2		12.439000
7332		2		13.033000
7333		2		12.486000
7334		2		12.463000
7335		2		11.811000
7336		2		12.358000
7337		2		11.656000
7338		2		11.776000
7339		2		12.324000
7340		2		12.214000
7341		2		12.025000
7342		2		11.836000
7343		2		11.730000
7344		2		12.080000
7345		2		11.754000
7346		2		11.857000
7347		2		11.842000
7348		2		13.639000
7349		2		12.448000
7350		2		12.244000
7351		2		12.323000
7352		2		12.023000
7353		2		11.711000
7354		2		12.519000
7355		2		11.764000
7356		2		11.960000
7357		2		13.867000
7358		2		12.603000
7359		2		12.536000
7360		2		12.423000
7361		2		12.378000
7362		2		12.529000
7363		2		12.376000
7364		2		12.825000
7365		2		12.915000
7366		2		12.600000
7367		2		12.572000
7368		2		12.418000
7369		2		12.533000
7370		2		12.428000
7371		2		12.403000
7372		2		12.931000
7373		2		12.449000
7374		2		12.544000
7375		2		12.461000
7376		2		12.423000
7377		2		12.565000
7378		2		12.436000
7379		2		12.544000
7380		2		12.641000
7381		2		12.893000
7382		2		12.691000
7383		2		12.513000
7384		2		12.548000
7385		2		12.549000
7386		2		12.517000
7387		2		12.565000
7388		2		12.826000
7389		2		13.791000
7390		2		13.265000
7391		2		12.626000
7392		2		13.210000
7393		2		12.389000
7394		2		13.227000
7395		2		12.418000
7396		2		13.380000
7397		2		12.480000
7398		2		12.433000
7399		2		13.214000
7400		2		12.410000
7401		2		13.081000
7402		2		12.448000
7403		2		12.420000
7404		2		13.831000
7405		2		13.178000
7406		2		13.310000
7407		2		12.451000
7408		2		12.421000
7409		2		13.037000
7410		2		12.388000
7411		2		13.133000
7412		2		13.845000
7413		2		20.030000
7414		2		17.324000
7415		2		13.266000
7416		2		12.404000
7417		2		13.057000
7418		2		12.472000
7419		2		12.572000
7420		2		13.191000
7421		2		12.391000
7422		2		12.993000
7423		2		12.494000
7424		2		12.372000
7425		2		14.196000
7426		2		12.518000
7427		2		12.657000
7428		2		12.530000
7429		2		12.340000
7430		2		12.555000
7431		2		12.379000
7432		2		12.616000
7433		2		12.439000
7434		2		12.347000
7435		2		13.456000
7436		2		12.604000
7437		2		12.888000
7438		2		12.513000
7439		2		12.422000
7440		2		12.548000
7441		2		12.401000
7442		2		12.608000
7443		2		13.094000
7444		2		12.623000
7445		2		12.792000
7446		2		12.458000
7447		2		12.625000
7448		2		12.454000
7449		2		12.373000
7450		2		12.626000
7451		2		12.631000
7452		2		12.637000
7453		2		12.433000
7454		2		12.377000
7455		2		12.616000
7456		2		12.362000
7457		2		12.583000
7458		2		12.420000
7459		2		13.222000
7460		2		12.640000
7461		2		12.609000
7462		2		12.655000
7463		2		12.536000
7464		2		12.395000
7465		2		12.630000
7466		2		12.410000
7467		2		13.290000
7468		2		12.580000
7469		2		12.642000
7470		2		12.650000
7471		2		12.438000
7472		2		12.609000
7473		2		12.425000
7474		2		12.373000
7475		2		12.858000
7476		2		12.397000
7477		2		12.619000
7478		2		12.440000
7479		2		12.406000
7480		2		12.717000
7481		2		12.449000
7482		2		12.611000
7483		2		13.269000
7484		2		12.614000
7485		2		12.734000
7486		2		12.391000
7487		2		12.611000
7488		2		12.364000
7489		2		12.426000
7490		2		12.709000
7491		2		13.884000
7492		2		12.808000
7493		2		12.602000
7494		2		12.679000
7495		2		12.486000
7496		2		12.465000
7497		2		12.666000
7498		2		12.425000
7499		2		12.729000
7500		2		12.530000
7501		2		12.396000
7502		2		12.649000
7503		2		12.420000
7504		2		12.574000
7505		2		12.513000
7506		2		12.444000
7507		2		13.915000
7508		2		13.312000
7509		2		12.855000
7510		2		12.944000
7511		2		12.434000
7512		2		13.053000
7513		2		12.401000
7514		2		13.142000
7515		2		13.080000
7516		2		12.573000
7517		2		12.616000
7518		2		12.389000
7519		2		12.522000
7520		2		12.411000
7521		2		12.399000
7522		2		12.524000
7523		2		12.981000
7524		2		12.923000
7525		2		12.632000
7526		2		12.427000
7527		2		12.564000
7528		2		12.418000
7529		2		12.584000
7530		2		12.414000
7531		2		12.735000
7532		2		12.567000
7533		2		12.474000
7534		2		12.557000
7535		2		12.432000
7536		2		12.421000
7537		2		12.577000
7538		2		12.423000
7539		2		13.915000
7540		2		13.009000
7541		2		13.049000
7542		2		12.572000
7543		2		12.459000
7544		2		12.682000
7545		2		12.420000
7546		2		12.638000
7547		2		13.009000
7548		2		12.576000
7549		2		12.846000
7550		2		12.445000
7551		2		12.629000
7552		2		12.607000
7553		2		12.385000
7554		2		12.638000
7555		2		12.692000
7556		2		12.611000
7557		2		12.625000
7558		2		12.490000
7559		2		12.705000
7560		2		12.416000
7561		2		12.744000
7562		2		12.611000
7563		2		13.778000
7564		2		12.740000
7565		2		12.689000
7566		2		12.567000
7567		2		12.515000
7568		2		12.403000
7569		2		12.722000
7570		2		12.490000
7571		2		13.404000
7572		2		12.600000
7573		2		12.712000
7574		2		12.643000
7575		2		12.526000
7576		2		12.601000
7577		2		12.521000
7578		2		12.486000
7579		2		12.681000
7580		2		12.510000
7581		2		12.899000
7582		2		12.533000
7583		2		12.469000
7584		2		12.765000
7585		2		12.476000
7586		2		12.865000
7587		2		13.367000
7588		2		12.632000
7589		2		12.706000
7590		2		12.524000
7591		2		12.639000
7592		2		12.520000
7593		2		12.486000
7594		2		12.675000
7595		2		13.129000
7596		2		13.542000
7597		2		13.216000
7598		2		12.722000
7599		2		13.337000
7600		2		12.492000
7601		2		13.344000
7602		2		12.488000
7603		2		13.401000
7604		2		12.614000
7605		2		12.476000
7606		2		13.264000
7607		2		12.494000
7608		2		13.220000
7609		2		12.547000
7610		2		12.436000
7611		2		13.723000
7612		2		12.700000
7613		2		12.660000
7614		2		12.538000
7615		2		12.424000
7616		2		12.577000
7617		2		12.439000
7618		2		12.580000
7619		2		14.401000
7620		2		12.677000
7621		2		12.586000
7622		2		12.445000
7623		2		12.638000
7624		2		12.466000
7625		2		12.541000
7626		2		12.569000
7627		2		13.729000
7628		2		12.686000
7629		2		12.572000
7630		2		12.610000
7631		2		12.561000
7632		2		12.427000
7633		2		12.957000
7634		2		12.467000
7635		2		12.984000
7636		2		12.657000
7637		2		12.690000
7638		2		12.624000
7639		2		12.477000
7640		2		12.427000
7641		2		12.578000
7642		2		12.427000
7643		2		12.600000
7644		2		12.437000
7645		2		12.439000
7646		2		12.553000
7647		2		12.422000
7648		2		12.504000
7649		2		12.437000
7650		2		12.444000
7651		2		13.662000
7652		2		13.150000
7653		2		13.200000
7654		2		12.456000
7655		2		13.068000
7656		2		12.548000
7657		2		12.400000
7658		2		13.182000
7659		2		13.397000
7660		2		12.563000
7661		2		12.586000
7662		2		12.395000
7663		2		12.553000
7664		2		12.399000
7665		2		12.569000
7666		2		12.448000
7667		2		12.636000
7668		2		12.516000
7669		2		12.354000
7670		2		12.459000
7671		2		15.665000
7672		2		15.766000
7673		2		15.703000
7674		2		16.632000
7675		2		15.892000
7676		2		15.793000
7677		2		15.771000
7678		2		15.722000
7679		2		15.694000
7680		2		15.976000
7681		2		16.443000
7682		2		15.818000
7683		2		15.742000
7684		2		15.663000
7685		2		15.671000
7686		2		15.699000
7687		2		15.815000
7688		2		15.750000
7689		2		15.675000
7690		2		15.768000
7691		2		15.721000
7692		2		15.753000
7693		2		16.695000
7694		2		15.900000
7695		2		15.865000
7696		2		15.748000
7697		2		15.750000
7698		2		15.771000
7699		2		15.751000
7700		2		17.241000
7701		2		16.695000
7702		2		16.445000
7703		2		15.738000
7704		2		16.534000
7705		2		15.685000
7706		2		17.230000
7707		2		15.965000
7708		2		15.901000
7709		2		15.686000
7710		2		15.808000
7711		2		15.668000
7712		2		16.047000
7713		2		15.761000
7714		2		15.804000
7715		2		15.678000
7716		2		15.823000
7717		2		15.673000
7718		2		15.763000
7719		2		17.045000
7720		2		17.220000
7721		2		15.963000
7722		2		16.196000
7723		2		15.815000
7724		2		16.187000
7725		2		17.530000
7726		2		16.957000
7727		2		16.325000
7728		2		16.050000
7729		2		16.283000
7730		2		15.876000
7731		2		16.724000
7732		2		16.890000
7733		2		17.146000
7734		2		15.791000
7735		2		16.303000
7736		2		15.805000
7737		2		16.272000
7738		2		15.877000
7739		2		16.265000
7740		2		15.830000
7741		2		15.869000
7742		2		15.797000
7743		2		15.841000
7744		2		16.266000
7745		2		15.842000
7746		2		15.693000
7747		2		15.825000
7748		2		15.688000
7749		2		15.867000
7750		2		16.550000
7751		2		16.126000
7752		2		15.835000
7753		2		15.897000
7754		2		15.783000
7755		2		15.883000
7756		2		15.871000
7757		2		16.589000
7758		2		16.000000
7759		2		15.907000
7760		2		15.704000
7761		2		15.872000
7762		2		15.760000
7763		2		16.097000
7764		2		15.806000
7765		2		15.877000
7766		2		15.789000
7767		2		15.875000
7768		2		15.794000
7769		2		16.770000
7770		2		16.886000
7771		2		16.802000
7772		2		15.799000
7773		2		16.524000
7774		2		15.794000
7775		2		16.781000
7776		2		17.107000
7777		2		16.525000
7778		2		16.694000
7779		2		15.809000
7780		2		15.788000
7781		2		16.142000
7782		2		15.946000
7783		2		15.856000
7784		2		15.858000
7785		2		15.809000
7786		2		15.856000
7787		2		15.902000
7788		2		19.572000
7789		2		17.784000
7790		2		16.771000
7791		2		15.835000
7792		2		16.629000
7793		2		15.777000
7794		2		16.704000
7795		2		15.954000
7796		2		15.891000
7797		2		15.766000
7798		2		15.910000
7799		2		15.779000
7800		2		16.036000
7801		2		15.721000
7802		2		15.833000
7803		2		15.749000
7804		2		15.857000
7805		2		15.688000
7806		2		15.793000
7807		2		17.130000
7808		2		16.756000
7809		2		16.616000
7810		2		16.601000
7811		2		15.769000
7812		2		16.558000
7813		2		17.818000
7814		2		15.870000
7815		2		15.850000
7816		2		15.912000
7817		2		15.868000
7818		2		15.803000
7819		2		15.873000
7820		2		17.933000
7821		2		16.336000
7822		2		15.752000
7823		2		15.858000
7824		2		15.821000
7825		2		15.857000
7826		2		15.808000
7827		2		15.804000
7828		2		15.804000
7829		2		15.880000
7830		2		15.752000
7831		2		15.877000
7832		2		17.891000
7833		2		17.015000
7834		2		15.849000
7835		2		16.775000
7836		2		15.845000
7837		2		16.732000
7838		2		17.473000
7839		2		16.395000
7840		2		15.851000
7841		2		15.888000
7842		2		15.701000
7843		2		15.976000
7844		2		16.164000
7845		2		16.955000
7846		2		16.051000
7847		2		16.029000
7848		2		15.731000
7849		2		15.990000
7850		2		16.320000
7851		2		16.709000
7852		2		16.682000
7853		2		16.020000
7854		2		16.636000
7855		2		15.965000
7856		2		16.517000
7857		2		16.590000
7858		2		16.011000
7859		2		15.826000
7860		2		15.865000
7861		2		15.829000
7862		2		15.889000
7863		2		16.585000
7864		2		15.966000
7865		2		15.943000
7866		2		15.895000
7867		2		15.950000
7868		2		15.838000
7869		2		16.073000
7870		2		15.850000
7871		2		15.739000
7872		2		15.834000
7873		2		15.790000
7874		2		15.859000
7875		2		15.806000
7876		2		17.840000
7877		2		16.707000
7878		2		16.718000
7879		2		15.797000
7880		2		16.582000
7881		2		15.803000
7882		2		17.408000
7883		2		16.001000
7884		2		15.969000
7885		2		15.782000
7886		2		15.881000
7887		2		15.810000
7888		2		16.191000
