Divisions		Files Generated		Time
9290		2		12.899000
9291		2		12.480000
9292		2		12.835000
9293		2		12.482000
9294		2		12.381000
9295		2		15.965000
9296		2		15.818000
9297		2		16.237000
9298		2		15.739000
9299		2		16.347000
9300		2		16.095000
9301		2		16.148000
9302		2		15.747000
9303		2		16.321000
9304		2		15.804000
9305		2		15.871000
9306		2		15.777000
9307		2		15.869000
9308		2		15.761000
9309		2		16.267000
9310		2		15.829000
9311		2		16.307000
9312		2		15.697000
9313		2		16.305000
9314		2		16.570000
9315		2		16.715000
9316		2		16.400000
9317		2		16.367000
9318		2		15.802000
9319		2		16.363000
9320		2		15.776000
9321		2		16.413000
9322		2		15.807000
9323		2		16.360000
9324		2		15.791000
9325		2		16.407000
9326		2		15.751000
9327		2		16.370000
9328		2		15.742000
9329		2		16.386000
9330		2		16.253000
9331		2		15.846000
9332		2		16.342000
9333		2		15.774000
9334		2		16.361000
9335		2		15.822000
9336		2		16.451000
9337		2		15.791000
9338		2		16.468000
9339		2		15.802000
9340		2		16.386000
9341		2		15.778000
9342		2		16.365000
9343		2		15.712000
9344		2		16.379000
9345		2		15.682000
9346		2		16.387000
9347		2		15.803000
9348		2		16.369000
9349		2		15.750000
9350		2		16.330000
9351		2		16.071000
9352		2		16.273000
9353		2		15.816000
9354		2		16.294000
9355		2		15.742000
9356		2		16.328000
9357		2		15.757000
9358		2		16.282000
9359		2		15.775000
9360		2		16.592000
9361		2		15.789000
9362		2		16.677000
9363		2		15.788000
9364		2		16.322000
9365		2		15.790000
9366		2		16.554000
9367		2		15.860000
9368		2		15.918000
9369		2		15.769000
9370		2		15.899000
9371		2		15.811000
9372		2		16.016000
9373		2		16.009000
9374		2		15.926000
9375		2		15.805000
9376		2		15.901000
9377		2		15.785000
9378		2		15.903000
9379		2		16.055000
9380		2		16.418000
9381		2		15.855000
9382		2		16.545000
9383		2		15.915000
9384		2		16.541000
9385		2		16.560000
9386		2		15.989000
9387		2		16.597000
9388		2		15.961000
9389		2		16.494000
9390		2		15.907000
9391		2		16.542000
9392		2		15.954000
9393		2		16.466000
9394		2		15.933000
9395		2		16.437000
9396		2		15.922000
9397		2		16.426000
9398		2		15.987000
9399		2		15.966000
9400		2		15.877000
9401		2		15.898000
9402		2		15.856000
9403		2		15.978000
9404		2		16.111000
9405		2		15.953000
9406		2		15.849000
9407		2		15.985000
9408		2		15.856000
9409		2		16.187000
9410		2		15.867000
9411		2		16.422000
9412		2		15.853000
9413		2		16.211000
9414		2		15.843000
9415		2		16.196000
9416		2		15.877000
9417		2		16.431000
9418		2		15.870000
9419		2		16.010000
9420		2		15.885000
9421		2		16.222000
9422		2		15.857000
9423		2		16.245000
9424		2		16.601000
9425		2		15.856000
9426		2		15.828000
9427		2		15.854000
9428		2		15.805000
9429		2		15.950000
9430		2		16.108000
9431		2		15.943000
9432		2		15.859000
9433		2		15.887000
9434		2		15.924000
9435		2		15.917000
9436		2		16.112000
9437		2		15.996000
9438		2		15.863000
9439		2		15.895000
9440		2		15.841000
9441		2		15.901000
9442		2		15.874000
9443		2		16.224000
9444		2		15.892000
9445		2		15.913000
9446		2		15.868000
9447		2		15.923000
9448		2		15.877000
9449		2		16.161000
9450		2		15.983000
9451		2		15.981000
9452		2		15.896000
9453		2		15.954000
9454		2		15.901000
9455		2		16.038000
9456		2		16.134000
9457		2		15.925000
9458		2		15.884000
9459		2		15.930000
9460		2		15.902000
9461		2		15.909000
9462		2		16.144000
9463		2		16.065000
9464		2		15.881000
9465		2		15.905000
9466		2		15.938000
9467		2		15.927000
9468		2		15.978000
9469		2		16.193000
9470		2		15.842000
9471		2		15.869000
9472		2		15.809000
9473		2		15.835000
9474		2		15.882000
9475		2		15.977000
9476		2		15.940000
9477		2		16.769000
9478		2		15.845000
9479		2		16.501000
9480		2		15.819000
9481		2		17.360000
9482		2		16.199000
9483		2		15.982000
9484		2		15.823000
9485		2		15.927000
9486		2		16.669000
9487		2		15.949000
9488		2		16.337000
9489		2		15.967000
9490		2		15.831000
9491		2		15.945000
9492		2		15.920000
9493		2		15.991000
9494		2		19.795000
9495		2		16.505000
9496		2		16.611000
9497		2		16.006000
9498		2		16.570000
9499		2		15.948000
9500		2		19.516000
9501		2		15.913000
9502		2		16.022000
9503		2		15.841000
9504		2		15.870000
9505		2		15.846000
9506		2		19.216000
9507		2		16.002000
9508		2		15.993000
9509		2		15.870000
9510		2		15.987000
9511		2		15.851000
9512		2		18.692000
9513		2		18.290000
9514		2		15.999000
9515		2		15.883000
9516		2		16.049000
9517		2		15.915000
9518		2		18.295000
9519		2		16.120000
9520		2		15.850000
9521		2		15.826000
9522		2		15.840000
9523		2		15.854000
9524		2		15.905000
9525		2		16.421000
9526		2		15.903000
9527		2		16.085000
9528		2		15.882000
9529		2		15.880000
9530		2		15.866000
9531		2		19.660000
9532		2		15.912000
9533		2		15.882000
9534		2		15.896000
9535		2		15.895000
9536		2		15.864000
9537		2		16.074000
9538		2		15.899000
9539		2		15.938000
9540		2		15.882000
9541		2		15.920000
9542		2		15.919000
9543		2		16.007000
9544		2		16.143000
9545		2		15.981000
9546		2		15.920000
9547		2		15.948000
9548		2		15.934000
9549		2		15.932000
9550		2		16.156000
9551		2		15.969000
9552		2		15.902000
9553		2		15.963000
9554		2		15.908000
9555		2		15.955000
9556		2		15.961000
9557		2		16.162000
9558		2		15.930000
9559		2		16.083000
9560		2		15.913000
9561		2		15.977000
9562		2		15.912000
9563		2		16.185000
9564		2		15.961000
9565		2		15.938000
9566		2		15.923000
9567		2		15.921000
9568		2		15.908000
9569		2		15.998000
9570		2		16.117000
9571		2		15.961000
9572		2		15.930000
9573		2		15.954000
9574		2		15.939000
9575		2		16.006000
9576		2		16.130000
9577		2		15.981000
9578		2		15.915000
9579		2		15.932000
9580		2		15.931000
9581		2		15.953000
9582		2		15.992000
9583		2		16.228000
9584		2		15.904000
9585		2		15.948000
9586		2		15.909000
9587		2		15.966000
9588		2		15.967000
9589		2		16.152000
9590		2		15.940000
9591		2		15.944000
9592		2		15.895000
9593		2		15.941000
9594		2		15.900000
9595		2		15.987000
9596		2		16.164000
9597		2		15.931000
9598		2		15.888000
9599		2		15.885000
9600		2		15.914000
9601		2		16.534000
9602		2		15.873000
9603		2		16.637000
9604		2		15.927000
9605		2		16.571000
9606		2		15.928000
9607		2		16.476000
9608		2		15.835000
9609		2		16.467000
9610		2		15.859000
9611		2		16.435000
9612		2		15.869000
9613		2		16.444000
9614		2		15.886000
9615		2		16.417000
9616		2		15.835000
9617		2		16.483000
9618		2		16.842000
9619		2		16.567000
9620		2		15.982000
9621		2		16.605000
9622		2		16.463000
9623		2		15.933000
9624		2		16.505000
9625		2		15.884000
9626		2		16.509000
9627		2		15.879000
9628		2		16.572000
9629		2		15.948000
9630		2		16.514000
9631		2		15.910000
9632		2		16.532000
9633		2		16.108000
9634		2		16.517000
9635		2		15.884000
9636		2		16.522000
9637		2		15.850000
9638		2		16.522000
9639		2		15.921000
9640		2		16.546000
9641		2		15.859000
9642		2		16.459000
9643		2		15.867000
9644		2		16.426000
9645		2		15.873000
9646		2		16.425000
9647		2		15.839000
9648		2		16.393000
9649		2		15.815000
9650		2		16.393000
9651		2		15.878000
9652		2		16.463000
9653		2		15.888000
9654		2		16.450000
9655		2		15.825000
9656		2		16.415000
9657		2		15.840000
9658		2		16.448000
9659		2		15.896000
9660		2		16.488000
9661		2		15.965000
9662		2		16.531000
9663		2		16.198000
9664		2		16.137000
9665		2		16.465000
9666		2		15.883000
9667		2		16.438000
9668		2		15.846000
9669		2		16.512000
9670		2		15.964000
9671		2		16.513000
9672		2		15.888000
9673		2		16.468000
9674		2		15.873000
9675		2		16.452000
9676		2		15.850000
9677		2		16.485000
9678		2		15.867000
9679		2		16.471000
9680		2		15.857000
9681		2		16.522000
9682		2		15.785000
9683		2		16.552000
9684		2		15.827000
9685		2		16.456000
9686		2		15.809000
9687		2		16.360000
9688		2		15.790000
9689		2		16.376000
9690		2		15.791000
9691		2		16.356000
9692		2		15.799000
9693		2		16.348000
9694		2		15.790000
9695		2		16.242000
9696		2		14.161000
9697		2		14.662000
9698		2		14.138000
9699		2		14.718000
9700		2		14.150000
9701		2		14.774000
9702		2		14.159000
9703		2		14.811000
9704		2		14.271000
9705		2		14.263000
9706		2		14.650000
9707		2		14.130000
9708		2		14.555000
9709		2		14.133000
9710		2		14.525000
9711		2		14.265000
9712		2		14.614000
9713		2		14.115000
9714		2		14.207000
9715		2		14.167000
9716		2		14.132000
9717		2		14.277000
9718		2		14.099000
9719		2		14.175000
9720		2		14.052000
9721		2		14.182000
9722		2		14.093000
9723		2		14.149000
9724		2		14.184000
9725		2		14.513000
9726		2		14.135000
9727		2		14.027000
9728		2		14.248000
9729		2		14.216000
9730		2		14.337000
9731		2		14.171000
9732		2		14.445000
9733		2		14.094000
9734		2		14.149000
9735		2		14.110000
9736		2		14.165000
9737		2		14.194000
9738		2		14.116000
9739		2		14.507000
9740		2		14.152000
9741		2		14.221000
9742		2		14.100000
9743		2		14.573000
9744		2		14.108000
9745		2		14.313000
9746		2		14.406000
9747		2		14.239000
9748		2		14.326000
9749		2		14.144000
9750		2		14.603000
9751		2		14.169000
9752		2		14.558000
9753		2		14.386000
9754		2		14.313000
9755		2		14.180000
9756		2		14.288000
9757		2		14.218000
9758		2		14.183000
9759		2		14.338000
9760		2		14.409000
9761		2		14.400000
9762		2		14.189000
9763		2		14.278000
9764		2		14.198000
9765		2		14.247000
9766		2		14.128000
9767		2		14.485000
9768		2		14.274000
9769		2		14.151000
9770		2		14.297000
9771		2		14.219000
9772		2		14.231000
9773		2		14.215000
9774		2		14.381000
9775		2		14.217000
9776		2		14.568000
9777		2		14.253000
9778		2		14.264000
9779		2		14.411000
9780		2		14.209000
9781		2		14.584000
9782		2		14.273000
9783		2		14.371000
9784		2		14.186000
9785		2		14.336000
9786		2		14.213000
9787		2		14.425000
9788		2		14.467000
9789		2		14.303000
9790		2		14.405000
9791		2		14.220000
9792		2		14.339000
9793		2		14.174000
9794		2		14.252000
9795		2		14.495000
9796		2		14.268000
9797		2		14.271000
9798		2		14.327000
9799		2		14.349000
9800		2		14.091000
9801		2		14.481000
9802		2		14.451000
9803		2		13.607000
9804		2		12.561000
9805		2		12.664000
9806		2		12.563000
9807		2		12.491000
9808		2		12.643000
9809		2		12.530000
9810		2		12.937000
9811		2		12.600000
9812		2		12.497000
9813		2		12.656000
9814		2		12.527000
9815		2		12.603000
9816		2		12.517000
9817		2		12.509000
9818		2		12.866000
9819		2		12.561000
9820		2		12.662000
9821		2		12.519000
9822		2		12.544000
9823		2		12.653000
9824		2		12.570000
9825		2		12.835000
9826		2		12.777000
9827		2		12.513000
9828		2		12.579000
9829		2		12.524000
9830		2		12.660000
9831		2		12.544000
9832		2		12.479000
9833		2		12.638000
9834		2		12.714000
9835		2		12.645000
9836		2		12.571000
9837		2		12.510000
9838		2		12.715000
9839		2		12.754000
9840		2		12.587000
9841		2		12.586000
9842		2		13.008000
9843		2		12.569000
9844		2		20.673000
9845		2		12.640000
9846		2		12.505000
9847		2		12.576000
9848		2		12.503000
9849		2		12.709000
9850		2		12.763000
9851		2		12.589000
9852		2		12.788000
9853		2		12.492000
9854		2		12.476000
9855		2		12.699000
9856		2		12.479000
9857		2		12.900000
9858		2		12.511000
9859		2		12.490000
9860		2		13.067000
9861		2		12.472000
9862		2		13.251000
9863		2		12.526000
9864		2		12.461000
9865		2		13.299000
9866		2		12.551000
9867		2		13.268000
9868		2		12.501000
9869		2		12.622000
9870		2		13.051000
9871		2		12.486000
9872		2		13.230000
9873		2		12.520000
9874		2		12.763000
9875		2		13.132000
9876		2		12.493000
9877		2		13.443000
9878		2		12.510000
9879		2		12.895000
9880		2		12.687000
9881		2		12.535000
9882		2		13.135000
9883		2		12.530000
9884		2		12.954000
9885		2		12.693000
9886		2		12.495000
9887		2		13.079000
9888		2		12.544000
9889		2		12.928000
9890		2		12.594000
9891		2		12.592000
9892		2		12.611000
9893		2		12.538000
9894		2		12.584000
9895		2		12.676000
9896		2		12.483000
9897		2		12.868000
9898		2		12.435000
9899		2		12.702000
9900		2		12.707000
9901		2		12.546000
9902		2		12.689000
9903		2		12.529000
9904		2		12.593000
9905		2		12.793000
9906		2		12.504000
9907		2		12.710000
9908		2		12.517000
9909		2		12.618000
9910		2		12.635000
9911		2		12.537000
9912		2		12.676000
9913		2		13.033000
9914		2		12.730000
9915		2		12.603000
9916		2		12.630000
9917		2		12.678000
9918		2		12.578000
9919		2		12.589000
9920		2		12.491000
9921		2		12.733000
9922		2		12.632000
9923		2		12.566000
9924		2		12.613000
9925		2		12.554000
9926		2		12.528000
9927		2		12.681000
9928		2		12.571000
9929		2		12.877000
9930		2		12.558000
9931		2		12.558000
9932		2		12.692000
9933		2		12.527000
9934		2		12.722000
9935		2		12.557000
9936		2		12.515000
9937		2		12.875000
9938		2		12.533000
9939		2		12.638000
9940		2		12.594000
9941		2		12.527000
9942		2		12.681000
9943		2		12.528000
9944		2		12.640000
9945		2		12.751000
9946		2		12.799000
9947		2		12.656000
9948		2		12.593000
9949		2		12.614000
9950		2		12.580000
9951		2		12.569000
9952		2		12.732000
9953		2		12.752000
9954		2		13.118000
9955		2		12.570000
9956		2		12.569000
9957		2		13.442000
9958		2		12.621000
9959		2		13.064000
9960		2		12.550000
9961		2		12.572000
9962		2		12.976000
9963		2		12.520000
9964		2		13.114000
9965		2		12.661000
9966		2		12.487000
9967		2		13.133000
9968		2		12.518000
9969		2		13.214000
9970		2		12.514000
9971		2		12.626000
9972		2		13.151000
9973		2		12.544000
9974		2		13.282000
9975		2		12.531000
9976		2		12.740000
9977		2		13.311000
9978		2		12.508000
9979		2		13.203000
9980		2		12.593000
9981		2		13.200000
9982		2		12.641000
9983		2		12.475000
9984		2		13.128000
9985		2		12.523000
9986		2		13.152000
9987		2		12.644000
9988		2		12.520000
9989		2		13.170000
9990		2		12.571000
9991		2		13.076000
9992		2		12.599000
9993		2		12.524000
9994		2		13.161000
9995		2		12.537000
9996		2		13.135000
9997		2		12.612000
9998		2		12.498000
9999		2		13.150000
10000		2		12.506000
10001		2		13.126000
10002		2		12.605000
10003		2		12.492000
10004		2		13.214000
10005		2		12.518000
10006		2		13.059000
10007		2		12.669000
10008		2		12.456000
10009		2		13.257000
10010		2		12.524000
10011		2		13.197000
10012		2		12.635000
10013		2		12.498000
10014		2		13.164000
10015		2		12.500000
10016		2		13.087000
10017		2		12.584000
10018		2		12.484000
10019		2		13.091000
10020		2		12.566000
10021		2		13.207000
10022		2		12.549000
10023		2		12.516000
10024		2		13.166000
10025		2		12.579000
10026		2		13.250000
10027		2		12.562000
10028		2		12.693000
10029		2		13.146000
10030		2		12.537000
10031		2		13.328000
10032		2		12.505000
10033		2		12.746000
10034		2		13.112000
10035		2		12.517000
10036		2		13.240000
10037		2		12.554000
10038		2		13.119000
10039		2		12.661000
10040		2		12.637000
10041		2		13.217000
10042		2		12.531000
10043		2		13.249000
10044		2		12.605000
10045		2		12.538000
10046		2		13.119000
10047		2		12.526000
10048		2		12.836000
10049		2		12.579000
10050		2		12.501000
10051		2		12.781000
10052		2		12.573000
10053		2		12.730000
10054		2		12.579000
10055		2		12.517000
10056		2		12.908000
10057		2		12.578000
10058		2		13.230000
10059		2		12.628000
10060		2		12.594000
10061		2		13.162000
10062		2		12.680000
10063		2		13.289000
10064		2		12.676000
10065		2		12.693000
10066		2		13.311000
10067		2		12.546000
10068		2		13.308000
10069		2		12.423000
10070		2		12.708000
10071		2		13.551000
10072		2		12.772000
10073		2		13.609000
10074		2		12.619000
10075		2		13.118000
10076		2		12.716000
10077		2		12.496000
10078		2		13.212000
10079		2		12.527000
10080		2		13.226000
10081		2		12.623000
10082		2		12.487000
10083		2		13.118000
10084		2		12.547000
10085		2		13.062000
10086		2		12.577000
10087		2		12.499000
10088		2		13.105000
10089		2		12.599000
10090		2		13.254000
10091		2		12.578000
10092		2		12.543000
10093		2		13.167000
10094		2		12.521000
10095		2		13.237000
10096		2		12.561000
10097		2		12.891000
10098		2		13.144000
10099		2		12.512000
10100		2		13.272000
10101		2		12.537000
10102		2		12.640000
10103		2		13.081000
10104		2		12.484000
10105		2		13.338000
10106		2		12.581000
10107		2		12.661000
10108		2		13.116000
10109		2		12.505000
10110		2		13.135000
10111		2		12.478000
10112		2		12.577000
10113		2		13.233000
10114		2		12.555000
10115		2		12.609000
10116		2		13.020000
10117		2		14.374000
10118		2		14.261000
10119		2		14.226000
10120		2		14.581000
10121		2		14.292000
10122		2		15.186000
10123		2		14.300000
10124		2		14.590000
10125		2		14.202000
10126		2		14.606000
10127		2		14.220000
10128		2		14.649000
10129		2		14.322000
10130		2		14.380000
10131		2		14.292000
10132		2		14.444000
10133		2		14.477000
10134		2		14.190000
10135		2		14.368000
10136		2		14.178000
10137		2		14.481000
10138		2		14.225000
10139		2		14.270000
10140		2		14.253000
10141		2		14.590000
10142		2		14.378000
10143		2		14.233000
10144		2		14.461000
10145		2		14.217000
10146		2		14.426000
10147		2		14.221000
10148		2		14.637000
10149		2		14.214000
10150		2		14.510000
10151		2		14.287000
10152		2		14.232000
10153		2		14.455000
10154		2		14.210000
10155		2		14.514000
10156		2		14.256000
10157		2		14.304000
10158		2		14.263000
10159		2		14.347000
10160		2		14.263000
10161		2		14.363000
10162		2		14.494000
10163		2		14.226000
10164		2		14.460000
10165		2		14.206000
10166		2		14.337000
10167		2		14.179000
10168		2		14.261000
10169		2		14.379000
10170		2		14.259000
10171		2		14.221000
10172		2		14.371000
10173		2		14.314000
10174		2		14.164000
10175		2		14.386000
10176		2		14.327000
10177		2		14.218000
10178		2		14.152000
10179		2		14.334000
10180		2		14.214000
10181		2		14.452000
10182		2		14.220000
10183		2		14.336000
10184		2		14.401000
10185		2		14.168000
10186		2		14.431000
10187		2		14.211000
10188		2		14.318000
10189		2		14.181000
10190		2		14.454000
10191		2		14.178000
10192		2		14.347000
10193		2		14.245000
10194		2		14.214000
10195		2		14.428000
10196		2		14.176000
10197		2		14.473000
10198		2		14.181000
10199		2		14.185000
10200		2		14.144000
10201		2		14.225000
10202		2		14.155000
10203		2		14.311000
10204		2		14.490000
10205		2		14.151000
10206		2		14.395000
10207		2		14.071000
10208		2		14.257000
10209		2		14.092000
10210		2		14.193000
10211		2		14.133000
10212		2		14.644000
10213		2		14.184000
10214		2		14.126000
10215		2		14.358000
10216		2		14.153000
10217		2		14.205000
10218		2		14.144000
10219		2		14.043000
10220		2		13.745000
10221		2		13.963000
10222		2		13.764000
10223		2		21.980000
10224		2		13.737000
10225		2		13.847000
10226		2		12.972000
10227		2		12.834000
10228		2		13.172000
10229		2		12.854000
10230		2		13.350000
10231		2		12.841000
10232		2		12.820000
10233		2		13.060000
10234		2		12.042000
10235		2		12.310000
10236		2		12.161000
10237		2		11.893000
10238		2		12.035000
10239		2		11.894000
10240		1		9.582000
