Size		Time		Stack Size
1216		0.962000		4866
1217		0.945000		4870
1218		0.948000		4874
1219		0.943000		4878
1220		0.946000		4882
1221		0.969000		4886
1222		0.949000		4890
1223		0.951000		4894
1224		0.953000		4898
1225		0.952000		4902
1226		0.958000		4906
1227		0.957000		4910
1228		0.959000		4914
1229		0.959000		4918
1230		1.076000		4922
1231		0.966000		4926
1232		0.968000		4930
1233		0.948000		4934
1234		0.951000		4938
1235		0.951000		4942
1236		0.954000		4946
1237		0.953000		4950
1238		0.957000		4954
1239		0.955000		4958
1240		0.959000		4962
1241		0.959000		4966
1242		0.968000		4970
1243		0.963000		4974
1244		1.095000		4978
1245		1.094000		4982
1246		1.042000		4986
1247		1.027000		4990
1248		0.969000		4994
1249		0.969000		4998
1250		0.973000		5002
1251		0.973000		5006
1252		0.974000		5010
1253		0.975000		5014
1254		1.042000		5018
1255		0.998000		5022
1256		1.001000		5026
1257		0.983000		5030
1258		0.982000		5034
1259		0.986000		5038
1260		0.987000		5042
1261		0.990000		5046
1262		1.031000		5050
1263		0.995000		5054
1264		0.991000		5058
1265		0.997000		5062
1266		0.996000		5066
1267		0.999000		5070
1268		1.000000		5074
1269		1.003000		5078
1270		1.003000		5082
1271		1.003000		5086
1272		1.004000		5090
1273		1.006000		5094
1274		1.006000		5098
1275		1.142000		5102
1276		1.116000		5106
1277		1.061000		5110
1278		1.023000		5114
1279		1.059000		5118
1280		1.022000		5122
1281		1.018000		5126
1282		1.017000		5130
1283		1.019000		5134
1284		1.043000		5138
1285		1.110000		5142
1286		1.047000		5146
1287		1.048000		5150
1288		1.051000		5154
1289		1.033000		5158
1290		1.035000		5162
1291		1.077000		5166
1292		1.060000		5170
1293		1.037000		5174
1294		1.040000		5178
1295		1.079000		5182
1296		1.067000		5186
1297		1.045000		5190
1298		1.047000		5194
1299		1.071000		5198
1300		1.052000		5202
1301		1.053000		5206
1302		1.054000		5210
1303		1.058000		5214
1304		1.211000		5218
1305		1.171000		5222
1306		1.121000		5226
1307		1.110000		5230
1308		1.081000		5234
1309		1.083000		5238
1310		1.132000		5242
1311		1.066000		5246
1312		1.067000		5250
1313		1.071000		5254
1314		1.076000		5258
1315		1.074000		5262
1316		1.077000		5266
1317		1.080000		5270
1318		1.081000		5274
1319		1.082000		5278
1320		1.082000		5282
1321		1.084000		5286
1322		1.085000		5290
1323		1.087000		5294
1324		1.087000		5298
1325		1.094000		5302
1326		1.088000		5306
1327		1.089000		5310
1328		1.093000		5314
1329		1.095000		5318
1330		1.094000		5322
1331		1.108000		5326
1332		1.231000		5330
1333		1.267000		5334
1334		1.122000		5338
1335		1.126000		5342
1336		1.126000		5346
1337		1.126000		5350
1338		1.125000		5354
1339		1.131000		5358
1340		1.176000		5362
1341		1.123000		5366
1342		1.116000		5370
1343		1.116000		5374
1344		1.138000		5378
1345		1.138000		5382
1346		1.140000		5386
1347		1.141000		5390
1348		1.142000		5394
1349		1.144000		5398
1350		1.144000		5402
1351		1.146000		5406
1352		1.149000		5410
1353		1.150000		5414
1354		1.154000		5418
1355		1.154000		5422
1356		1.156000		5426
1357		1.157000		5430
1358		1.169000		5434
1359		1.225000		5438
1360		1.352000		5442
1361		1.192000		5446
1362		1.170000		5450
1363		1.169000		5454
1364		1.171000		5458
1365		1.174000		5462
1366		1.178000		5466
1367		1.179000		5470
1368		1.227000		5474
1369		1.166000		5478
1370		1.171000		5482
1371		1.169000		5486
1372		1.172000		5490
1373		1.175000		5494
1374		1.175000		5498
1375		1.176000		5502
1376		1.180000		5506
1377		1.222000		5510
1378		1.181000		5514
1379		1.208000		5518
1380		1.187000		5522
1381		1.188000		5526
1382		1.213000		5530
