Size		Time		Stack Size
226		0.026000		906
227		0.029000		910
228		0.038000		914
229		0.027000		918
230		0.027000		922
231		0.029000		926
232		0.028000		930
233		0.029000		934
234		0.029000		938
235		0.029000		942
236		0.029000		946
237		0.029000		950
238		0.038000		954
239		0.043000		958
240		0.045000		962
241		0.045000		966
242		0.046000		970
243		0.045000		974
244		0.042000		978
245		0.046000		982
246		0.047000		986
247		0.049000		990
248		0.047000		994
249		0.037000		998
250		0.037000		1002
251		0.038000		1006
252		0.038000		1010
253		0.038000		1014
254		0.038000		1018
255		0.039000		1022
256		0.038000		1026
257		0.039000		1030
258		0.038000		1034
259		0.039000		1038
260		0.039000		1042
261		0.039000		1046
262		0.040000		1050
263		0.040000		1054
264		0.041000		1058
265		0.041000		1062
266		0.041000		1066
267		0.042000		1070
268		0.042000		1074
269		0.042000		1078
270		0.042000		1082
271		0.042000		1086
272		0.043000		1090
273		0.044000		1094
274		0.046000		1098
275		0.048000		1102
276		0.044000		1106
277		0.045000		1110
278		0.046000		1114
279		0.046000		1118
280		0.051000		1122
281		0.046000		1126
282		0.046000		1130
283		0.047000		1134
284		0.047000		1138
285		0.047000		1142
286		0.058000		1146
287		0.089000		1150
288		0.049000		1154
289		0.048000		1158
290		0.049000		1162
291		0.049000		1166
292		0.049000		1170
293		0.049000		1174
294		0.050000		1178
295		0.049000		1182
296		0.051000		1186
297		0.051000		1190
298		0.051000		1194
299		0.051000		1198
300		0.051000		1202
301		0.052000		1206
302		0.052000		1210
303		0.055000		1214
304		0.054000		1218
305		0.055000		1222
306		0.055000		1226
307		0.055000		1230
308		0.055000		1234
309		0.056000		1238
310		0.056000		1242
311		0.056000		1246
312		0.056000		1250
313		0.057000		1254
314		0.057000		1258
315		0.058000		1262
316		0.058000		1266
317		0.059000		1270
318		0.059000		1274
319		0.059000		1278
320		0.060000		1282
321		0.060000		1286
322		0.061000		1290
323		0.061000		1294
324		0.062000		1298
325		0.062000		1302
326		0.063000		1306
327		0.063000		1310
328		0.063000		1314
329		0.063000		1318
330		0.063000		1322
331		0.064000		1326
332		0.065000		1330
333		0.064000		1334
334		0.065000		1338
335		0.066000		1342
336		0.065000		1346
337		0.066000		1350
338		0.066000		1354
339		0.065000		1358
340		0.066000		1362
341		0.066000		1366
342		0.067000		1370
343		0.067000		1374
344		0.068000		1378
345		0.069000		1382
346		0.069000		1386
347		0.069000		1390
348		0.075000		1394
349		0.069000		1398
350		0.073000		1402
351		0.074000		1406
352		0.082000		1410
353		0.072000		1414
354		0.073000		1418
355		0.073000		1422
356		0.074000		1426
357		0.074000		1430
358		0.074000		1434
359		0.079000		1438
360		0.076000		1442
361		0.076000		1446
362		0.076000		1450
363		0.076000		1454
364		0.077000		1458
365		0.077000		1462
366		0.077000		1466
367		0.079000		1470
368		0.080000		1474
369		0.079000		1478
370		0.079000		1482
371		0.080000		1486
372		0.080000		1490
373		0.081000		1494
374		0.081000		1498
375		0.081000		1502
376		0.083000		1506
377		0.083000		1510
378		0.083000		1514
379		0.084000		1518
380		0.084000		1522
381		0.084000		1526
382		0.084000		1530
383		0.085000		1534
384		0.084000		1538
385		0.086000		1542
386		0.086000		1546
387		0.085000		1550
388		0.087000		1554
389		0.087000		1558
390		0.087000		1562
391		0.088000		1566
392		0.087000		1570
393		0.094000		1574
394		0.088000		1578
395		0.089000		1582
396		0.089000		1586
397		0.090000		1590
398		0.090000		1594
399		0.091000		1598
400		0.101000		1602
401		0.102000		1606
402		0.102000		1610
403		0.102000		1614
404		0.102000		1618
405		0.103000		1622
406		0.103000		1626
407		0.103000		1630
408		0.104000		1634
409		0.106000		1638
410		0.106000		1642
411		0.106000		1646
412		0.107000		1650
413		0.108000		1654
414		0.108000		1658
415		0.109000		1662
416		0.110000		1666
417		0.111000		1670
418		0.111000		1674
419		0.112000		1678
420		0.113000		1682
421		0.112000		1686
422		0.114000		1690
423		0.114000		1694
424		0.115000		1698
425		0.115000		1702
426		0.116000		1706
427		0.117000		1710
428		0.117000		1714
429		0.140000		1718
430		0.128000		1722
431		0.130000		1726
432		0.129000		1730
433		0.129000		1734
434		0.129000		1738
435		0.131000		1742
436		0.130000		1746
437		0.129000		1750
438		0.132000		1754
439		0.130000		1758
440		0.131000		1762
441		0.124000		1766
442		0.117000		1770
443		0.124000		1774
444		0.133000		1778
445		0.127000		1782
446		0.118000		1786
447		0.118000		1790
448		0.119000		1794
449		0.120000		1798
450		0.113000		1802
451		0.115000		1806
452		0.121000		1810
453		0.131000		1814
454		0.132000		1818
455		0.132000		1822
456		0.127000		1826
457		0.117000		1830
458		0.121000		1834
459		0.125000		1838
460		0.134000		1842
461		0.134000		1846
462		0.136000		1850
463		0.136000		1854
464		0.136000		1858
465		0.138000		1862
466		0.139000		1866
467		0.138000		1870
468		0.139000		1874
469		0.139000		1878
470		0.140000		1882
471		0.141000		1886
472		0.141000		1890
473		0.135000		1894
474		0.127000		1898
475		0.127000		1902
476		0.127000		1906
477		0.128000		1910
478		0.135000		1914
479		0.146000		1918
480		0.147000		1922
481		0.148000		1926
482		0.148000		1930
483		0.148000		1934
484		0.150000		1938
485		0.148000		1942
486		0.155000		1946
487		0.152000		1950
488		0.152000		1954
489		0.151000		1958
490		0.153000		1962
491		0.155000		1966
492		0.154000		1970
493		0.153000		1974
494		0.153000		1978
495		0.153000		1982
496		0.155000		1986
497		0.156000		1990
498		0.156000		1994
499		0.169000		1998
500		0.165000		2002
501		0.160000		2006
502		0.161000		2010
503		0.160000		2014
504		0.160000		2018
505		0.158000		2022
506		0.158000		2026
507		0.158000		2030
508		0.160000		2034
509		0.159000		2038
510		0.162000		2042
511		0.161000		2046
512		0.164000		2050
513		0.165000		2054
514		0.166000		2058
515		0.167000		2062
516		0.167000		2066
517		0.163000		2070
518		0.157000		2074
519		0.148000		2078
520		0.155000		2082
521		0.166000		2086
522		0.167000		2090
523		0.165000		2094
524		0.167000		2098
525		0.168000		2102
526		0.168000		2106
527		0.170000		2110
528		0.171000		2114
529		0.170000		2118
530		0.170000		2122
531		0.165000		2126
532		0.157000		2130
533		0.166000		2134
534		0.174000		2138
535		0.194000		2142
536		0.207000		2146
537		0.274000		2150
538		0.169000		2154
539		0.187000		2158
540		0.187000		2162
541		0.187000		2166
542		0.187000		2170
543		0.196000		2174
544		0.172000		2178
545		0.170000		2182
546		0.166000		2186
547		0.189000		2190
548		0.185000		2194
549		0.184000		2198
550		0.199000		2202
551		0.200000		2206
552		0.247000		2210
553		0.210000		2214
554		0.200000		2218
555		0.200000		2222
556		0.201000		2226
557		0.201000		2230
558		0.203000		2234
559		0.203000		2238
560		0.204000		2242
561		0.205000		2246
562		0.205000		2250
563		0.206000		2254
564		0.206000		2258
565		0.206000		2262
566		0.187000		2266
567		0.186000		2270
568		0.189000		2274
569		0.189000		2278
570		0.190000		2282
571		0.191000		2286
572		0.203000		2290
573		0.193000		2294
574		0.195000		2298
575		0.194000		2302
576		0.194000		2306
577		0.195000		2310
578		0.194000		2314
579		0.215000		2318
580		0.204000		2322
581		0.215000		2326
582		0.272000		2330
583		0.223000		2334
584		0.251000		2338
585		0.227000		2342
586		0.223000		2346
587		0.218000		2350
588		0.219000		2354
589		0.243000		2358
590		0.220000		2362
591		0.223000		2366
592		0.220000		2370
593		0.223000		2374
594		0.222000		2378
595		0.223000		2382
596		0.223000		2386
597		0.224000		2390
598		0.225000		2394
599		0.226000		2398
600		0.232000		2402
601		0.231000		2406
602		0.232000		2410
603		0.233000		2414
604		0.234000		2418
605		0.235000		2422
606		0.260000		2426
607		0.237000		2430
608		0.238000		2434
609		0.239000		2438
610		0.241000		2442
611		0.241000		2446
612		0.241000		2450
613		0.241000		2454
614		0.243000		2458
615		0.247000		2462
616		0.244000		2466
617		0.244000		2470
618		0.245000		2474
619		0.245000		2478
620		0.245000		2482
621		0.246000		2486
622		0.268000		2490
623		0.246000		2494
624		0.249000		2498
625		0.248000		2502
626		0.250000		2506
627		0.251000		2510
628		0.251000		2514
629		0.252000		2518
630		0.253000		2522
631		0.253000		2526
632		0.255000		2530
633		0.254000		2534
634		0.255000		2538
635		0.255000		2542
636		0.257000		2546
637		0.279000		2550
638		0.259000		2554
639		0.260000		2558
640		0.262000		2562
641		0.263000		2566
642		0.262000		2570
643		0.264000		2574
644		0.264000		2578
645		0.286000		2582
646		0.267000		2586
647		0.267000		2590
648		0.267000		2594
649		0.268000		2598
650		0.268000		2602
651		0.271000		2606
652		0.269000		2610
653		0.269000		2614
654		0.271000		2618
655		0.271000		2622
656		0.272000		2626
657		0.273000		2630
658		0.275000		2634
659		0.277000		2638
660		0.277000		2642
661		0.278000		2646
662		0.279000		2650
663		0.309000		2654
664		0.380000		2658
665		0.293000		2662
666		0.288000		2666
667		0.287000		2670
668		0.335000		2674
669		0.279000		2678
670		0.329000		2682
671		0.289000		2686
672		0.291000		2690
673		0.314000		2694
674		0.271000		2698
675		0.271000		2702
676		0.272000		2706
677		0.273000		2710
678		0.279000		2714
679		0.275000		2718
680		0.275000		2722
681		0.277000		2726
682		0.277000		2730
683		0.279000		2734
684		0.279000		2738
685		0.280000		2742
686		0.281000		2746
687		0.283000		2750
688		0.284000		2754
689		0.285000		2758
690		0.285000		2762
691		0.287000		2766
692		0.286000		2770
693		0.286000		2774
694		0.287000		2778
695		0.314000		2782
696		0.290000		2786
697		0.289000		2790
698		0.288000		2794
699		0.291000		2798
700		0.291000		2802
701		0.300000		2806
702		0.311000		2810
703		0.312000		2814
704		0.313000		2818
705		0.311000		2822
706		0.313000		2826
707		0.317000		2830
708		0.315000		2834
709		0.316000		2838
710		0.321000		2842
711		0.320000		2846
712		0.320000		2850
713		0.322000		2854
714		0.323000		2858
715		0.325000		2862
716		0.325000		2866
717		0.326000		2870
718		0.333000		2874
719		0.337000		2878
720		0.338000		2882
721		0.344000		2886
722		0.336000		2890
723		0.329000		2894
724		0.330000		2898
725		0.347000		2902
726		0.437000		2906
727		0.333000		2910
728		0.371000		2914
729		0.324000		2918
730		0.325000		2922
731		0.357000		2926
732		0.402000		2930
733		0.356000		2934
734		0.336000		2938
735		0.451000		2942
736		0.553000		2946
737		0.523000		2950
738		0.483000		2954
739		0.502000		2958
740		0.430000		2962
741		0.347000		2966
742		0.361000		2970
743		0.376000		2974
744		0.337000		2978
745		0.381000		2982
746		0.376000		2986
747		0.363000		2990
748		0.354000		2994
749		0.355000		2998
750		0.370000		3002
751		0.372000		3006
752		0.396000		3010
753		0.406000		3014
754		0.415000		3018
755		0.452000		3022
756		0.372000		3026
757		0.396000		3030
758		0.362000		3034
759		0.374000		3038
760		0.398000		3042
761		0.372000		3046
762		0.373000		3050
763		0.373000		3054
764		0.375000		3058
765		0.374000		3062
766		0.375000		3066
767		0.399000		3070
768		0.378000		3074
769		0.379000		3078
770		0.380000		3082
771		0.379000		3086
772		0.379000		3090
773		0.380000		3094
774		0.379000		3098
775		0.402000		3102
776		0.384000		3106
777		0.506000		3110
778		0.530000		3114
779		0.397000		3118
780		0.398000		3122
781		0.397000		3126
782		0.398000		3130
783		0.398000		3134
784		0.399000		3138
785		0.402000		3142
786		0.439000		3146
787		0.415000		3150
788		0.440000		3154
789		0.409000		3158
790		0.409000		3162
791		0.409000		3166
792		0.409000		3170
793		0.408000		3174
794		0.411000		3178
795		0.430000		3182
796		0.400000		3186
797		0.401000		3190
798		0.401000		3194
799		0.401000		3198
800		0.389000		3202
801		0.394000		3206
802		0.392000		3210
803		0.393000		3214
804		0.394000		3218
805		0.416000		3222
806		0.393000		3226
807		0.393000		3230
808		0.394000		3234
809		0.394000		3238
810		0.399000		3242
811		0.400000		3246
812		0.401000		3250
813		0.404000		3254
814		0.403000		3258
815		0.411000		3262
816		0.408000		3266
817		0.409000		3270
818		0.408000		3274
819		0.408000		3278
820		0.409000		3282
821		0.411000		3286
822		0.411000		3290
823		0.411000		3294
824		0.412000		3298
825		0.413000		3302
826		0.416000		3306
827		0.426000		3310
828		0.438000		3314
829		0.535000		3318
830		0.430000		3322
831		0.438000		3326
832		0.426000		3330
833		0.476000		3334
834		0.428000		3338
835		0.431000		3342
836		0.433000		3346
837		0.433000		3350
838		0.433000		3354
839		0.429000		3358
840		0.426000		3362
841		0.426000		3366
842		0.432000		3370
843		0.429000		3374
844		0.435000		3378
845		0.432000		3382
846		0.436000		3386
847		0.434000		3390
848		0.435000		3394
849		0.435000		3398
850		0.456000		3402
851		0.459000		3406
852		0.456000		3410
853		0.456000		3414
854		0.458000		3418
855		0.460000		3422
856		0.458000		3426
857		0.460000		3430
858		0.461000		3434
859		0.465000		3438
860		0.464000		3442
861		0.466000		3446
862		0.467000		3450
863		0.477000		3454
864		0.466000		3458
865		0.468000		3462
866		0.468000		3466
867		0.474000		3470
868		0.498000		3474
869		0.470000		3478
870		0.472000		3482
871		0.477000		3486
872		0.472000		3490
873		0.473000		3494
874		0.475000		3498
875		0.477000		3502
876		0.484000		3506
877		0.481000		3510
878		0.484000		3514
879		0.485000		3518
880		0.486000		3522
881		0.486000		3526
882		0.485000		3530
883		0.489000		3534
884		0.493000		3538
885		0.491000		3542
886		0.494000		3546
887		0.496000		3550
888		0.494000		3554
889		0.495000		3558
890		0.497000		3562
891		0.497000		3566
892		0.501000		3570
893		0.606000		3574
894		0.504000		3578
895		0.510000		3582
896		0.517000		3586
897		0.528000		3590
898		0.516000		3594
899		0.520000		3598
900		0.498000		3602
901		0.499000		3606
902		0.488000		3610
903		0.512000		3614
904		0.490000		3618
905		0.514000		3622
906		0.487000		3626
907		0.488000		3630
908		0.494000		3634
909		0.500000		3638
910		0.501000		3642
911		0.501000		3646
912		0.502000		3650
913		0.502000		3654
914		0.500000		3658
915		0.505000		3662
916		0.503000		3666
917		0.503000		3670
918		0.503000		3674
919		0.510000		3678
920		0.509000		3682
921		0.509000		3686
922		0.512000		3690
923		0.507000		3694
924		0.514000		3698
925		0.512000		3702
926		0.516000		3706
927		0.515000		3710
928		0.523000		3714
929		0.513000		3718
930		0.517000		3722
931		0.520000		3726
932		0.521000		3730
933		0.523000		3734
934		0.525000		3738
935		0.524000		3742
936		0.525000		3746
937		0.530000		3750
938		0.525000		3754
939		0.527000		3758
940		0.528000		3762
941		0.526000		3766
942		0.529000		3770
943		0.530000		3774
944		0.530000		3778
945		0.555000		3782
946		0.535000		3786
947		0.540000		3790
948		0.536000		3794
949		0.536000		3798
950		0.555000		3802
951		0.733000		3806
952		0.564000		3810
953		0.625000		3814
954		0.700000		3818
955		0.823000		3822
956		0.933000		3826
957		0.924000		3830
958		0.742000		3834
959		0.611000		3838
960		0.563000		3842
961		0.573000		3846
962		0.573000		3850
963		0.580000		3854
964		0.576000		3858
965		0.576000		3862
966		0.579000		3866
967		0.575000		3870
968		0.576000		3874
969		0.604000		3878
970		0.579000		3882
971		0.579000		3886
972		0.581000		3890
973		0.581000		3894
974		0.581000		3898
975		0.582000		3902
976		0.586000		3906
977		0.584000		3910
978		0.583000		3914
979		0.622000		3918
980		0.648000		3922
981		0.597000		3926
982		0.603000		3930
983		0.599000		3934
984		0.594000		3938
985		0.594000		3942
986		0.594000		3946
987		0.638000		3950
988		0.598000		3954
989		0.625000		3958
990		0.621000		3962
991		0.612000		3966
992		0.612000		3970
993		0.614000		3974
994		0.614000		3978
995		0.621000		3982
996		0.620000		3986
997		0.622000		3990
998		0.610000		3994
999		0.675000		3998
1000		0.651000		4002
1001		0.642000		4006
1002		0.629000		4010
1003		0.628000		4014
1004		0.641000		4018
1005		0.681000		4022
1006		0.682000		4026
1007		0.652000		4030
1008		0.645000		4034
1009		0.695000		4038
1010		0.623000		4042
1011		0.625000		4046
1012		0.626000		4050
1013		0.631000		4054
1014		0.630000		4058
1015		0.630000		4062
1016		0.630000		4066
1017		0.633000		4070
1018		0.651000		4074
1019		0.634000		4078
1020		0.631000		4082
1021		0.638000		4086
1022		0.638000		4090
1023		0.640000		4094
1024		0.642000		4098
1025		0.643000		4102
1026		0.645000		4106
1027		0.644000		4110
1028		0.646000		4114
1029		0.647000		4118
1030		0.647000		4122
1031		0.650000		4126
1032		0.658000		4130
1033		0.653000		4134
1034		0.696000		4138
1035		0.655000		4142
1036		0.658000		4146
1037		0.660000		4150
1038		0.670000		4154
1039		0.661000		4158
1040		0.660000		4162
1041		0.660000		4166
1042		0.661000		4170
1043		0.666000		4174
1044		0.665000		4178
1045		0.667000		4182
1046		0.961000		4186
1047		0.674000		4190
1048		0.811000		4194
1049		0.790000		4198
1050		0.667000		4202
1051		0.666000		4206
1052		0.690000		4210
1053		0.666000		4214
1054		0.669000		4218
1055		0.667000		4222
1056		0.669000		4226
1057		0.689000		4230
1058		0.733000		4234
1059		0.673000		4238
1060		0.678000		4242
1061		0.676000		4246
1062		0.676000		4250
1063		0.678000		4254
1064		0.679000		4258
1065		0.679000		4262
1066		0.683000		4266
1067		0.680000		4270
1068		0.691000		4274
1069		0.685000		4278
1070		0.686000		4282
1071		0.691000		4286
1072		0.690000		4290
1073		0.689000		4294
1074		0.689000		4298
1075		0.691000		4302
1076		0.692000		4306
1077		0.696000		4310
1078		0.695000		4314
1079		0.697000		4318
1080		0.698000		4322
1081		0.718000		4326
1082		0.699000		4330
1083		0.736000		4334
1084		0.702000		4338
1085		0.703000		4342
1086		0.704000		4346
1087		0.704000		4350
1088		0.708000		4354
1089		0.985000		4358
1090		0.714000		4362
1091		0.826000		4366
1092		0.754000		4370
1093		0.723000		4374
1094		0.732000		4378
1095		0.714000		4382
1096		0.715000		4386
1097		0.714000		4390
1098		0.720000		4394
1099		0.721000		4398
1100		0.728000		4402
1101		0.727000		4406
1102		0.729000		4410
1103		0.791000		4414
1104		0.736000		4418
1105		0.734000		4422
1106		0.738000		4426
1107		0.738000		4430
1108		0.739000		4434
1109		0.743000		4438
1110		0.741000		4442
1111		0.741000		4446
1112		0.744000		4450
1113		0.745000		4454
1114		0.748000		4458
1115		0.746000		4462
1116		0.748000		4466
1117		0.751000		4470
1118		0.752000		4474
1119		0.757000		4478
1120		0.755000		4482
1121		0.755000		4486
1122		0.758000		4490
1123		0.759000		4494
1124		0.761000		4498
1125		0.784000		4502
1126		0.764000		4506
1127		0.767000		4510
1128		0.765000		4514
1129		1.047000		4518
1130		0.851000		4522
1131		0.907000		4526
1132		0.797000		4530
1133		0.773000		4534
1134		0.778000		4538
1135		0.775000		4542
1136		0.777000		4546
1137		0.779000		4550
1138		0.779000		4554
1139		0.784000		4558
1140		0.783000		4562
1141		0.785000		4566
1142		0.786000		4570
1143		0.786000		4574
1144		0.790000		4578
1145		0.850000		4582
1146		0.790000		4586
1147		0.790000		4590
1148		0.792000		4594
1149		0.794000		4598
1150		0.789000		4602
1151		0.790000		4606
1152		0.790000		4610
1153		0.793000		4614
1154		0.797000		4618
1155		0.816000		4622
1156		0.797000		4626
1157		0.800000		4630
1158		0.800000		4634
1159		0.802000		4638
1160		0.803000		4642
1161		0.804000		4646
1162		0.805000		4650
1163		0.806000		4654
1164		0.810000		4658
1165		0.830000		4662
1166		0.832000		4666
1167		1.086000		4670
1168		0.914000		4674
1169		0.933000		4678
1170		0.843000		4682
1171		0.820000		4686
1172		0.820000		4690
1173		0.847000		4694
1174		0.820000		4698
1175		0.821000		4702
1176		0.823000		4706
1177		0.828000		4710
1178		0.825000		4714
1179		0.826000		4718
1180		0.829000		4722
1181		0.830000		4726
1182		0.833000		4730
1183		0.834000		4734
1184		0.833000		4738
1185		0.895000		4742
1186		0.836000		4746
1187		0.840000		4750
1188		0.838000		4754
1189		0.838000		4758
1190		0.839000		4762
1191		0.842000		4766
1192		0.839000		4770
1193		0.842000		4774
1194		0.844000		4778
1195		0.846000		4782
1196		0.852000		4786
1197		0.851000		4790
1198		0.853000		4794
1199		0.857000		4798
1200		0.845000		4802
1201		0.849000		4806
1202		0.848000		4810
1203		1.121000		4814
1204		0.970000		4818
1205		0.991000		4822
1206		0.882000		4826
1207		0.856000		4830
1208		0.858000		4834
1209		0.861000		4838
1210		0.861000		4842
1211		0.863000		4846
1212		0.862000		4850
1213		0.864000		4854
1214		0.868000		4858
1215		0.869000		4862
1216		0.869000		4866
1217		0.871000		4870
1218		0.874000		4874
1219		0.872000		4878
1220		0.875000		4882
1221		0.877000		4886
1222		0.919000		4890
1223		0.901000		4894
1224		0.880000		4898
1225		0.882000		4902
1226		0.883000		4906
1227		0.886000		4910
1228		0.885000		4914
1229		0.887000		4918
1230		0.887000		4922
1231		0.891000		4926
1232		0.890000		4930
1233		0.891000		4934
1234		0.892000		4938
1235		0.894000		4942
1236		0.896000		4946
1237		1.164000		4950
1238		1.036000		4954
1239		0.989000		4958
1240		0.953000		4962
1241		0.903000		4966
1242		0.903000		4970
1243		0.907000		4974
1244		0.910000		4978
1245		0.907000		4982
1246		0.909000		4986
1247		0.908000		4990
1248		0.913000		4994
1249		0.911000		4998
1250		0.915000		5002
1251		0.917000		5006
1252		0.921000		5010
1253		0.920000		5014
1254		0.920000		5018
1255		0.926000		5022
1256		0.923000		5026
1257		0.925000		5030
1258		0.968000		5034
1259		0.929000		5038
1260		0.930000		5042
1261		0.932000		5046
1262		0.933000		5050
1263		0.934000		5054
1264		0.936000		5058
1265		0.939000		5062
1266		0.937000		5066
1267		0.938000		5070
1268		0.939000		5074
1269		0.963000		5078
1270		1.211000		5082
1271		1.086000		5086
1272		1.054000		5090
1273		0.948000		5094
1274		0.947000		5098
1275		1.051000		5102
1276		0.947000		5106
1277		0.955000		5110
1278		0.951000		5114
1279		0.952000		5118
1280		0.954000		5122
1281		0.956000		5126
1282		0.956000		5130
1283		0.957000		5134
1284		0.958000		5138
1285		0.962000		5142
1286		0.961000		5146
1287		0.965000		5150
1288		0.965000		5154
1289		0.971000		5158
1290		0.971000		5162
1291		0.992000		5166
1292		0.973000		5170
1293		0.978000		5174
1294		0.976000		5178
1295		0.977000		5182
1296		0.979000		5186
1297		0.986000		5190
1298		0.985000		5194
1299		0.984000		5198
1300		1.027000		5202
1301		1.318000		5206
1302		1.211000		5210
1303		1.074000		5214
1304		1.034000		5218
1305		1.033000		5222
1306		1.033000		5226
1307		1.079000		5230
1308		1.080000		5234
1309		1.039000		5238
1310		1.041000		5242
1311		1.044000		5246
1312		1.068000		5250
1313		1.048000		5254
1314		1.068000		5258
1315		1.050000		5262
1316		1.075000		5266
1317		1.054000		5270
1318		1.057000		5274
1319		1.081000		5278
1320		1.059000		5282
1321		1.061000		5286
1322		1.061000		5290
1323		1.107000		5294
1324		1.065000		5298
1325		1.067000		5302
1326		1.070000		5306
1327		1.099000		5310
1328		1.076000		5314
1329		1.347000		5318
1330		1.311000		5322
1331		1.129000		5326
1332		1.108000		5330
1333		1.086000		5334
1334		1.086000		5338
1335		1.087000		5342
1336		1.091000		5346
1337		1.136000		5350
1338		1.093000		5354
1339		1.094000		5358
1340		1.100000		5362
1341		1.100000		5366
1342		1.100000		5370
1343		1.105000		5374
1344		1.108000		5378
1345		1.106000		5382
1346		1.107000		5386
1347		1.109000		5390
1348		1.114000		5394
1349		1.113000		5398
1350		1.098000		5402
1351		1.100000		5406
1352		1.120000		5410
1353		1.100000		5414
1354		1.104000		5418
1355		1.115000		5422
1356		1.358000		5426
1357		1.334000		5430
1358		1.142000		5434
1359		1.111000		5438
1360		1.112000		5442
1361		1.117000		5446
1362		1.116000		5450
1363		1.136000		5454
1364		1.116000		5458
1365		1.121000		5462
1366		1.180000		5466
1367		1.118000		5470
1368		1.129000		5474
1369		1.122000		5478
1370		1.125000		5482
1371		1.128000		5486
1372		1.131000		5490
1373		1.129000		5494
1374		1.130000		5498
1375		1.134000		5502
1376		1.133000		5506
1377		1.135000		5510
1378		1.137000		5514
1379		1.142000		5518
1380		1.140000		5522
1381		1.159000		5526
1382		1.174000		5530
1383		1.370000		5534
