Size		Time		Stack Size
344		0.150000		1378
345		0.166000		1382
346		0.168000		1386
347		0.169000		1390
348		0.169000		1394
349		0.170000		1398
350		0.233000		1402
351		0.155000		1406
352		0.193000		1410
353		0.157000		1414
354		0.159000		1418
355		0.164000		1422
356		0.155000		1426
357		0.156000		1430
358		0.176000		1434
359		0.177000		1438
360		0.178000		1442
361		0.179000		1446
362		0.181000		1450
363		0.181000		1454
364		0.162000		1458
365		0.173000		1462
366		0.183000		1466
367		0.209000		1470
368		0.184000		1474
369		0.190000		1478
370		0.190000		1482
371		0.188000		1486
372		0.190000		1490
373		0.191000		1494
374		0.192000		1498
375		0.194000		1502
376		0.219000		1506
377		0.276000		1510
378		0.291000		1514
379		0.229000		1518
380		0.205000		1522
381		0.203000		1526
382		0.227000		1530
383		0.218000		1534
384		0.240000		1538
385		0.208000		1542
386		0.209000		1546
387		0.183000		1550
388		0.184000		1554
389		0.185000		1558
390		0.185000		1562
391		0.187000		1566
392		0.188000		1570
393		0.189000		1574
394		0.190000		1578
395		0.191000		1582
396		0.191000		1586
397		0.192000		1590
398		0.194000		1594
399		0.210000		1598
400		0.206000		1602
401		0.196000		1606
402		0.197000		1610
403		0.198000		1614
404		0.200000		1618
405		0.200000		1622
406		0.226000		1626
407		0.202000		1630
408		0.203000		1634
409		0.204000		1638
410		0.204000		1642
411		0.206000		1646
412		0.207000		1650
413		0.208000		1654
414		0.209000		1658
415		0.210000		1662
416		0.211000		1666
417		0.211000		1670
418		0.213000		1674
419		0.214000		1678
420		0.215000		1682
421		0.216000		1686
422		0.217000		1690
423		0.218000		1694
424		0.219000		1698
425		0.245000		1702
426		0.221000		1706
427		0.222000		1710
428		0.223000		1714
429		0.224000		1718
430		0.225000		1722
431		0.227000		1726
432		0.228000		1730
433		0.228000		1734
434		0.229000		1738
435		0.231000		1742
436		0.251000		1746
437		0.253000		1750
438		0.277000		1754
439		0.235000		1758
440		0.236000		1762
441		0.237000		1766
442		0.269000		1770
443		0.266000		1774
444		0.260000		1778
445		0.261000		1782
446		0.262000		1786
447		0.262000		1790
448		0.265000		1794
449		0.265000		1798
450		0.265000		1802
451		0.401000		1806
452		0.444000		1810
453		0.265000		1814
454		0.296000		1818
455		0.286000		1822
456		0.313000		1826
457		0.264000		1830
458		0.255000		1834
459		0.256000		1838
460		0.257000		1842
461		0.259000		1846
462		0.260000		1850
463		0.261000		1854
464		0.262000		1858
465		0.263000		1862
466		0.264000		1866
467		0.265000		1870
468		0.266000		1874
469		0.268000		1878
470		0.291000		1882
471		0.270000		1886
472		0.270000		1890
473		0.272000		1894
474		0.272000		1898
475		0.274000		1902
476		0.275000		1906
477		0.276000		1910
478		0.277000		1914
479		0.279000		1918
480		0.279000		1922
481		0.281000		1926
482		0.282000		1930
483		0.283000		1934
484		0.307000		1938
485		0.285000		1942
486		0.286000		1946
487		0.288000		1950
488		0.289000		1954
489		0.290000		1958
490		0.291000		1962
491		0.293000		1966
492		0.294000		1970
493		0.295000		1974
494		0.296000		1978
495		0.297000		1982
496		0.298000		1986
497		0.299000		1990
498		0.324000		1994
499		0.314000		1998
500		0.315000		2002
501		0.362000		2006
502		0.337000		2010
503		0.338000		2014
504		0.339000		2018
505		0.340000		2022
506		0.341000		2026
507		0.480000		2030
508		0.494000		2034
509		0.359000		2038
510		0.362000		2042
511		0.412000		2046
512		0.329000		2050
513		0.331000		2054
514		0.331000		2058
515		0.333000		2062
516		0.334000		2066
517		0.334000		2070
518		0.336000		2074
519		0.337000		2078
520		0.342000		2082
521		0.338000		2086
522		0.341000		2090
523		0.342000		2094
524		0.343000		2098
525		0.356000		2102
526		0.335000		2106
527		0.337000		2110
528		0.337000		2114
529		0.339000		2118
530		0.340000		2122
531		0.342000		2126
532		0.345000		2130
533		0.344000		2134
534		0.346000		2138
535		0.347000		2142
536		0.402000		2146
537		0.485000		2150
538		0.377000		2154
539		0.378000		2158
540		0.381000		2162
541		0.374000		2166
542		0.379000		2170
543		0.376000		2174
544		0.376000		2178
545		0.382000		2182
546		0.383000		2186
547		0.391000		2190
548		0.387000		2194
549		0.410000		2198
550		0.550000		2202
551		0.439000		2206
552		0.401000		2210
553		0.455000		2214
554		0.398000		2218
555		0.393000		2222
556		0.393000		2226
557		0.395000		2230
558		0.396000		2234
559		0.437000		2238
560		0.398000		2242
561		0.399000		2246
562		0.409000		2250
563		0.405000		2254
564		0.407000		2258
565		0.414000		2262
566		0.407000		2266
567		0.407000		2270
568		0.410000		2274
569		0.411000		2278
570		0.412000		2282
571		0.419000		2286
572		0.417000		2290
573		0.419000		2294
574		0.420000		2298
575		0.422000		2302
576		0.423000		2306
577		0.425000		2310
578		0.437000		2314
579		0.427000		2318
580		0.427000		2322
581		0.581000		2326
582		0.752000		2330
583		0.667000		2334
584		0.430000		2338
585		0.620000		2342
586		0.709000		2346
587		0.629000		2350
588		0.443000		2354
589		0.461000		2358
590		0.489000		2362
591		0.486000		2366
592		0.457000		2370
593		0.458000		2374
594		0.459000		2378
595		0.497000		2382
596		0.468000		2386
597		0.462000		2390
598		0.468000		2394
599		0.467000		2398
600		0.459000		2402
601		0.458000		2406
602		0.460000		2410
603		0.461000		2414
604		0.490000		2418
605		0.520000		2422
606		0.554000		2426
607		0.478000		2430
608		0.479000		2434
609		0.471000		2438
610		0.471000		2442
611		0.471000		2446
612		0.499000		2450
613		0.473000		2454
614		0.479000		2458
615		0.475000		2462
616		0.478000		2466
617		0.486000		2470
618		0.533000		2474
619		0.494000		2478
